ensembl,pathways
ENSP00000337354,"['hsa00100', 'hsa04142']"
ENSP00000379616,['hsa04530']
ENSP00000357008,unknown
ENSP00000310721,"['hsa00120', 'hsa00140']"
ENSP00000357051,['hsa04146']
ENSP00000376278,unknown
ENSP00000310219,"['hsa03040', 'hsa04010', 'hsa04141', 'hsa04144', 'hsa04612', 'hsa04915']"
ENSP00000385098,unknown
ENSP00000362255,unknown
ENSP00000432943,['hsa04514']
ENSP00000357389,unknown
ENSP00000408860,"['hsa00140', 'hsa04925', 'hsa04927']"
ENSP00000308770,unknown
ENSP00000440689,"['hsa00140', 'hsa00590', 'hsa00591', 'hsa00980', 'hsa00982', 'hsa00983']"
ENSP00000463154,unknown
ENSP00000402219,unknown
ENSP00000357073,unknown
ENSP00000323587,unknown
ENSP00000357079,unknown
ENSP00000201647,unknown
ENSP00000278829,unknown
ENSP00000365312,unknown
ENSP00000377771,"['hsa04015', 'hsa04670']"
ENSP00000201979,unknown
ENSP00000329292,unknown
ENSP00000314709,unknown
ENSP00000308117,unknown
ENSP00000432660,['hsa04666']
ENSP00000356438,"['hsa00590', 'hsa04064', 'hsa04370', 'hsa04625', 'hsa04657', 'hsa04668', 'hsa04913', 'hsa04921', 'hsa04923']"
ENSP00000356940,unknown
ENSP00000343552,['hsa00900']
ENSP00000378152,unknown
ENSP00000341483,unknown
ENSP00000204549,unknown
ENSP00000202556,unknown
ENSP00000300952,unknown
ENSP00000384491,unknown
ENSP00000356224,unknown
ENSP00000351990,unknown
ENSP00000380713,unknown
ENSP00000293288,"['hsa04071', 'hsa04115', 'hsa04141', 'hsa04210', 'hsa04217']"
ENSP00000238721,['hsa04115']
ENSP00000404503,"['hsa04115', 'hsa04210', 'hsa04390']"
ENSP00000341957,['hsa04390']
ENSP00000202625,unknown
ENSP00000334940,unknown
ENSP00000253109,unknown
ENSP00000452877,unknown
ENSP00000368589,unknown
ENSP00000255006,unknown
ENSP00000303580,unknown
ENSP00000345972,unknown
ENSP00000361982,unknown
ENSP00000372445,unknown
ENSP00000330460,unknown
ENSP00000302801,unknown
ENSP00000247026,unknown
ENSP00000410396,unknown
ENSP00000346127,unknown
ENSP00000297873,unknown
ENSP00000244496,unknown
ENSP00000390621,unknown
ENSP00000438040,unknown
ENSP00000296543,unknown
ENSP00000369162,['hsa03008']
ENSP00000282516,unknown
ENSP00000262919,unknown
ENSP00000441140,unknown
ENSP00000374390,unknown
ENSP00000381937,unknown
ENSP00000363384,unknown
ENSP00000361092,unknown
ENSP00000216832,"['hsa03013', 'hsa03015']"
ENSP00000341874,unknown
ENSP00000368565,unknown
ENSP00000377385,unknown
ENSP00000321449,['hsa03008']
ENSP00000261667,unknown
ENSP00000253107,unknown
ENSP00000355899,unknown
ENSP00000299853,"['hsa03020', 'hsa04623']"
ENSP00000358320,"['hsa03020', 'hsa04623']"
ENSP00000226796,['hsa03008']
ENSP00000330278,unknown
ENSP00000234170,unknown
ENSP00000420357,unknown
ENSP00000370968,unknown
ENSP00000366410,['hsa00760']
ENSP00000255681,unknown
ENSP00000331897,"['hsa00020', 'hsa00480', 'hsa04146']"
ENSP00000300079,unknown
ENSP00000316924,"['hsa00010', 'hsa00620', 'hsa00630', 'hsa00640']"
ENSP00000229595,unknown
ENSP00000380136,['hsa04550']
ENSP00000340523,['hsa00760']
ENSP00000351395,unknown
ENSP00000360671,"['hsa04020', 'hsa04022', 'hsa04217', 'hsa04218']"
ENSP00000217246,unknown
ENSP00000358062,unknown
ENSP00000253382,"['hsa00010', 'hsa00620', 'hsa00630', 'hsa00640']"
ENSP00000363377,"['hsa04014', 'hsa04068']"
ENSP00000230859,['hsa03018']
ENSP00000316681,unknown
ENSP00000269466,['hsa03013']
ENSP00000377914,unknown
ENSP00000465432,unknown
ENSP00000365837,unknown
ENSP00000252136,unknown
ENSP00000480056,unknown
ENSP00000417748,unknown
ENSP00000303584,unknown
ENSP00000361010,unknown
ENSP00000237283,unknown
ENSP00000265720,unknown
ENSP00000346280,unknown
ENSP00000305230,['hsa03060']
ENSP00000407613,unknown
ENSP00000321711,['hsa03018']
ENSP00000397673,unknown
ENSP00000220496,unknown
ENSP00000360184,unknown
ENSP00000483276,unknown
ENSP00000351100,unknown
ENSP00000278243,unknown
ENSP00000332448,unknown
ENSP00000362027,unknown
ENSP00000385057,unknown
ENSP00000467266,['hsa00190']
ENSP00000225665,unknown
ENSP00000268533,['hsa04146']
ENSP00000364699,"['hsa00020', 'hsa00190']"
ENSP00000261647,unknown
ENSP00000327459,unknown
ENSP00000384359,unknown
ENSP00000247665,unknown
ENSP00000355340,unknown
ENSP00000377878,['hsa00190']
ENSP00000229335,['hsa04672']
ENSP00000356953,"['hsa00020', 'hsa00190']"
ENSP00000292907,['hsa00190']
ENSP00000361635,"['hsa04020', 'hsa04022', 'hsa04216', 'hsa04217', 'hsa04218', 'hsa04621']"
ENSP00000216099,unknown
ENSP00000299518,['hsa00020']
ENSP00000299759,unknown
ENSP00000367938,['hsa00190']
ENSP00000441875,unknown
ENSP00000309749,unknown
ENSP00000371607,unknown
ENSP00000365883,unknown
ENSP00000203556,unknown
ENSP00000349877,unknown
ENSP00000468049,unknown
ENSP00000297596,unknown
ENSP00000320084,['hsa04514']
ENSP00000358470,['hsa04514']
ENSP00000378409,['hsa04514']
ENSP00000378856,unknown
ENSP00000310491,unknown
ENSP00000384474,unknown
ENSP00000364945,unknown
ENSP00000353013,unknown
ENSP00000261407,"['hsa00564', 'hsa04216']"
ENSP00000296930,unknown
ENSP00000240333,unknown
ENSP00000381104,unknown
ENSP00000216039,unknown
ENSP00000344166,unknown
ENSP00000423390,unknown
ENSP00000365678,unknown
ENSP00000450832,['hsa04015']
ENSP00000364261,unknown
ENSP00000468956,unknown
ENSP00000369681,unknown
ENSP00000483430,unknown
ENSP00000255499,unknown
ENSP00000204517,unknown
ENSP00000327431,unknown
ENSP00000310515,unknown
ENSP00000356811,['hsa03015']
ENSP00000481357,unknown
ENSP00000339813,unknown
ENSP00000291539,['hsa00230']
ENSP00000346927,unknown
ENSP00000303015,unknown
ENSP00000372482,unknown
ENSP00000339524,['hsa04210']
ENSP00000253693,unknown
ENSP00000264933,unknown
ENSP00000361557,unknown
ENSP00000265437,unknown
ENSP00000339834,unknown
ENSP00000403310,unknown
ENSP00000318016,['hsa04144']
ENSP00000380352,unknown
ENSP00000480893,unknown
ENSP00000318629,['hsa04144']
ENSP00000333212,['hsa00590']
ENSP00000354032,unknown
ENSP00000352510,unknown
ENSP00000407509,['hsa00564']
ENSP00000337452,unknown
ENSP00000264784,unknown
ENSP00000358582,['hsa04142']
ENSP00000290401,unknown
ENSP00000261842,['hsa04142']
ENSP00000251119,unknown
ENSP00000293350,unknown
ENSP00000261866,unknown
ENSP00000438346,unknown
ENSP00000274353,"['hsa00260', 'hsa00270']"
ENSP00000355675,unknown
ENSP00000297562,unknown
ENSP00000263640,"['hsa04060', 'hsa04350', 'hsa04550']"
ENSP00000468969,unknown
ENSP00000256759,['hsa04350']
ENSP00000359319,unknown
ENSP00000327758,unknown
ENSP00000238558,unknown
ENSP00000359866,"['hsa04060', 'hsa04350', 'hsa04390']"
ENSP00000241651,unknown
ENSP00000262120,unknown
ENSP00000482581,unknown
ENSP00000322273,unknown
ENSP00000463051,unknown
ENSP00000299155,unknown
ENSP00000477829,unknown
ENSP00000283147,"['hsa04060', 'hsa04350', 'hsa04390', 'hsa04913']"
ENSP00000301691,"['hsa04310', 'hsa04928']"
ENSP00000272224,"['hsa04060', 'hsa04350', 'hsa04390']"
ENSP00000350630,unknown
ENSP00000369154,"['hsa04350', 'hsa04550']"
ENSP00000441954,"['hsa04350', 'hsa04550']"
ENSP00000359567,unknown
ENSP00000254654,unknown
ENSP00000354478,unknown
ENSP00000260653,unknown
ENSP00000257566,['hsa04550']
ENSP00000318650,['hsa04350']
ENSP00000327440,"['hsa04060', 'hsa04350', 'hsa04390']"
ENSP00000357556,unknown
ENSP00000240328,unknown
ENSP00000287020,"['hsa04060', 'hsa04350', 'hsa04390']"
ENSP00000363492,"['hsa04060', 'hsa04350', 'hsa04390']"
ENSP00000366347,unknown
ENSP00000204615,"['hsa04060', 'hsa04630', 'hsa04640']"
ENSP00000290200,"['hsa04060', 'hsa04061', 'hsa04630']"
ENSP00000365858,unknown
ENSP00000328133,"['hsa04060', 'hsa04061', 'hsa04630']"
ENSP00000361548,"['hsa04060', 'hsa04630']"
ENSP00000312673,"['hsa04060', 'hsa04080', 'hsa04151', 'hsa04630']"
ENSP00000222139,"['hsa04060', 'hsa04151', 'hsa04630', 'hsa04640']"
ENSP00000368265,"['hsa04060', 'hsa04630']"
ENSP00000378485,unknown
ENSP00000244174,"['hsa04060', 'hsa04630', 'hsa04640']"
ENSP00000263409,"['hsa04060', 'hsa04550', 'hsa04630']"
ENSP00000361004,"['hsa04060', 'hsa04630']"
ENSP00000270800,"['hsa04060', 'hsa04061', 'hsa04630']"
ENSP00000339992,['hsa04151']
ENSP00000376623,"['hsa04060', 'hsa04080', 'hsa04151', 'hsa04630']"
ENSP00000270139,"['hsa04060', 'hsa04151', 'hsa04217', 'hsa04620', 'hsa04621', 'hsa04630', 'hsa04650']"
ENSP00000483403,"['hsa04060', 'hsa04080', 'hsa04151', 'hsa04630']"
ENSP00000450565,"['hsa04060', 'hsa04630', 'hsa04640']"
ENSP00000412209,"['hsa04060', 'hsa04630', 'hsa04640']"
ENSP00000303942,"['hsa04512', 'hsa04611', 'hsa04640']"
ENSP00000330393,"['hsa04060', 'hsa04080', 'hsa04152', 'hsa04630', 'hsa04920']"
ENSP00000345492,unknown
ENSP00000264563,"['hsa04060', 'hsa04630', 'hsa04640']"
ENSP00000252723,"['hsa04060', 'hsa04066', 'hsa04151', 'hsa04630', 'hsa04640']"
ENSP00000354003,['hsa04640']
ENSP00000316416,"['hsa04060', 'hsa04080', 'hsa04151', 'hsa04630']"
ENSP00000290219,"['hsa04060', 'hsa04066', 'hsa04217', 'hsa04630', 'hsa04650', 'hsa04658', 'hsa04659']"
ENSP00000327824,"['hsa04060', 'hsa04630']"
ENSP00000314976,"['hsa04060', 'hsa04061', 'hsa04630']"
ENSP00000394227,"['hsa04060', 'hsa04630', 'hsa04640']"
ENSP00000482954,unknown
ENSP00000329380,"['hsa04512', 'hsa04611', 'hsa04640']"
ENSP00000431885,"['hsa04217', 'hsa04621', 'hsa04630', 'hsa04658', 'hsa04659']"
ENSP00000296980,['hsa04630']
ENSP00000296870,"['hsa04060', 'hsa04151', 'hsa04210', 'hsa04630', 'hsa04640', 'hsa04664']"
ENSP00000370698,"['hsa04060', 'hsa04061', 'hsa04550', 'hsa04630', 'hsa04659']"
ENSP00000274276,"['hsa04060', 'hsa04151', 'hsa04630']"
ENSP00000343957,"['hsa04060', 'hsa04151', 'hsa04217', 'hsa04620', 'hsa04621', 'hsa04630', 'hsa04650']"
ENSP00000383641,"['hsa04060', 'hsa04630']"
ENSP00000360730,"['hsa04060', 'hsa04630']"
ENSP00000312652,"['hsa04060', 'hsa04080', 'hsa04152', 'hsa04630', 'hsa04920']"
ENSP00000356713,"['hsa04060', 'hsa04066', 'hsa04217', 'hsa04630', 'hsa04650', 'hsa04658', 'hsa04659']"
ENSP00000204679,['hsa04142']
ENSP00000282849,unknown
ENSP00000340466,"['hsa00510', 'hsa04141']"
ENSP00000223366,"['hsa00010', 'hsa00052', 'hsa00500', 'hsa00520', 'hsa00524', 'hsa04910', 'hsa04911', 'hsa04917', 'hsa04922']"
ENSP00000307801,unknown
ENSP00000310998,['hsa04142']
ENSP00000352039,unknown
ENSP00000299314,['hsa04142']
ENSP00000326227,"['hsa00052', 'hsa00500']"
ENSP00000204726,unknown
ENSP00000355599,unknown
ENSP00000355777,unknown
ENSP00000244711,unknown
ENSP00000263346,unknown
ENSP00000367064,unknown
ENSP00000349689,unknown
ENSP00000358807,unknown
ENSP00000360293,"['hsa03320', 'hsa04520', 'hsa04910']"
ENSP00000363371,unknown
ENSP00000378338,['hsa04144']
ENSP00000217652,"['hsa04510', 'hsa04530', 'hsa04611', 'hsa04670']"
ENSP00000364893,unknown
ENSP00000382697,"['hsa04022', 'hsa04024', 'hsa04062', 'hsa04071', 'hsa04350', 'hsa04510', 'hsa04530', 'hsa04611', 'hsa04670', 'hsa04921']"
ENSP00000205061,['hsa04514']
ENSP00000464275,unknown
ENSP00000228463,['hsa04514']
ENSP00000335082,unknown
ENSP00000356630,unknown
ENSP00000205143,"['hsa04330', 'hsa04658']"
ENSP00000414237,unknown
ENSP00000361943,['hsa04330']
ENSP00000272937,unknown
ENSP00000349490,"['hsa00514', 'hsa04330']"
ENSP00000342392,unknown
ENSP00000317333,unknown
ENSP00000349041,unknown
ENSP00000358795,unknown
ENSP00000249749,"['hsa04330', 'hsa04658']"
ENSP00000357348,['hsa04330']
ENSP00000222725,"['hsa00514', 'hsa04330']"
ENSP00000367714,['hsa04330']
ENSP00000338272,['hsa04330']
ENSP00000254958,"['hsa04330', 'hsa04371', 'hsa04658', 'hsa04668']"
ENSP00000246104,unknown
ENSP00000266744,unknown
ENSP00000364902,['hsa00514']
ENSP00000443194,"['hsa00232', 'hsa00983']"
ENSP00000205214,unknown
ENSP00000364815,['hsa00970']
ENSP00000290776,unknown
ENSP00000280886,unknown
ENSP00000425961,unknown
ENSP00000438468,unknown
ENSP00000239891,['hsa00510']
ENSP00000278618,['hsa00770']
ENSP00000309477,"['hsa00020', 'hsa00630']"
ENSP00000220058,"['hsa00670', 'hsa00970']"
ENSP00000219599,unknown
ENSP00000377668,['hsa00920']
ENSP00000319979,unknown
ENSP00000373570,"['hsa00350', 'hsa04916']"
ENSP00000290429,['hsa00061']
ENSP00000387123,"['hsa00010', 'hsa00053', 'hsa00071', 'hsa00260', 'hsa00280', 'hsa00310', 'hsa00330', 'hsa00340', 'hsa00380', 'hsa00410', 'hsa00561', 'hsa00620']"
ENSP00000264167,"['hsa00565', 'hsa04146']"
ENSP00000301180,unknown
ENSP00000405423,unknown
ENSP00000296422,unknown
ENSP00000392762,"['hsa00350', 'hsa04916']"
ENSP00000403910,unknown
ENSP00000353210,unknown
ENSP00000355467,unknown
ENSP00000348911,unknown
ENSP00000365395,unknown
ENSP00000267814,"['hsa00040', 'hsa00051']"
ENSP00000260508,"['hsa00270', 'hsa00380', 'hsa00450']"
ENSP00000392066,unknown
ENSP00000423190,"['hsa00310', 'hsa00380']"
ENSP00000352268,unknown
ENSP00000367462,['hsa00061']
ENSP00000345824,unknown
ENSP00000310978,['hsa00310']
ENSP00000397900,unknown
ENSP00000377040,['hsa00310']
ENSP00000216468,unknown
ENSP00000401831,unknown
ENSP00000317721,"['hsa00260', 'hsa00310', 'hsa04146']"
ENSP00000359976,"['hsa00260', 'hsa00270', 'hsa00450']"
ENSP00000309463,unknown
ENSP00000418397,['hsa00280']
ENSP00000261434,['hsa00785']
ENSP00000317379,"['hsa00220', 'hsa00250', 'hsa00471']"
ENSP00000255416,unknown
ENSP00000353850,unknown
ENSP00000446743,unknown
ENSP00000288050,unknown
ENSP00000318351,"['hsa00280', 'hsa00640']"
ENSP00000438144,"['hsa00020', 'hsa00270', 'hsa00620', 'hsa00630']"
ENSP00000287295,"['hsa04210', 'hsa04217']"
ENSP00000426070,unknown
ENSP00000322991,"['hsa00270', 'hsa00280', 'hsa00290', 'hsa00770']"
ENSP00000385790,"['hsa00260', 'hsa00270', 'hsa00290']"
ENSP00000263035,"['hsa00310', 'hsa00380']"
ENSP00000443246,unknown
ENSP00000379503,unknown
ENSP00000257549,"['hsa00260', 'hsa00270', 'hsa00290']"
ENSP00000269980,"['hsa00280', 'hsa00640']"
ENSP00000363216,['hsa00020']
ENSP00000357873,"['hsa00071', 'hsa00280']"
ENSP00000358695,['hsa00520']
ENSP00000281182,['hsa00280']
ENSP00000443459,"['hsa00270', 'hsa00280', 'hsa00290', 'hsa00770']"
ENSP00000362463,['hsa00620']
ENSP00000389060,unknown
ENSP00000283646,['hsa00030']
ENSP00000359151,"['hsa00280', 'hsa00640']"
ENSP00000477341,unknown
ENSP00000377115,['hsa00785']
ENSP00000419027,"['hsa00280', 'hsa00630', 'hsa00640']"
ENSP00000244217,"['hsa00280', 'hsa00630', 'hsa00640']"
ENSP00000378405,unknown
ENSP00000255759,unknown
ENSP00000378426,['hsa00130']
ENSP00000325546,unknown
ENSP00000233838,['hsa00130']
ENSP00000477502,unknown
ENSP00000379669,unknown
ENSP00000335605,unknown
ENSP00000307741,unknown
ENSP00000268595,unknown
ENSP00000219207,unknown
ENSP00000368814,unknown
ENSP00000310335,unknown
ENSP00000362308,unknown
ENSP00000264001,unknown
ENSP00000400482,unknown
ENSP00000261177,unknown
ENSP00000480489,unknown
ENSP00000367196,unknown
ENSP00000305742,"['hsa00140', 'hsa00350']"
ENSP00000477949,unknown
ENSP00000435585,unknown
ENSP00000357060,"['hsa04022', 'hsa04024', 'hsa04911', 'hsa04918', 'hsa04919', 'hsa04925']"
ENSP00000384312,unknown
ENSP00000278198,['hsa04514']
ENSP00000379862,unknown
ENSP00000319254,unknown
ENSP00000269878,unknown
ENSP00000300591,unknown
ENSP00000352962,unknown
ENSP00000304783,unknown
ENSP00000348521,unknown
ENSP00000354623,unknown
ENSP00000370047,unknown
ENSP00000270560,unknown
ENSP00000360522,unknown
ENSP00000327054,['hsa04210']
ENSP00000415941,['hsa04610']
ENSP00000216044,unknown
ENSP00000415900,['hsa04060']
ENSP00000265983,unknown
ENSP00000292401,unknown
ENSP00000414920,unknown
ENSP00000379282,unknown
ENSP00000317289,unknown
ENSP00000206423,unknown
ENSP00000353988,unknown
ENSP00000290871,unknown
ENSP00000243167,unknown
ENSP00000258243,unknown
ENSP00000206474,unknown
ENSP00000223208,unknown
ENSP00000306105,unknown
ENSP00000264071,"['hsa04145', 'hsa04540']"
ENSP00000380779,unknown
ENSP00000257287,unknown
ENSP00000324292,unknown
ENSP00000376827,unknown
ENSP00000317902,unknown
ENSP00000262127,unknown
ENSP00000261499,unknown
ENSP00000336524,unknown
ENSP00000301071,"['hsa04145', 'hsa04210', 'hsa04530', 'hsa04540']"
ENSP00000299088,unknown
ENSP00000367049,unknown
ENSP00000446093,unknown
ENSP00000355499,unknown
ENSP00000403465,unknown
ENSP00000440638,unknown
ENSP00000334379,unknown
ENSP00000359230,unknown
ENSP00000369257,unknown
ENSP00000264935,unknown
ENSP00000261965,unknown
ENSP00000483364,unknown
ENSP00000403453,unknown
ENSP00000479266,unknown
ENSP00000251413,unknown
ENSP00000251412,unknown
ENSP00000421246,unknown
ENSP00000370803,unknown
ENSP00000327077,unknown
ENSP00000377298,unknown
ENSP00000367398,unknown
ENSP00000260383,unknown
ENSP00000389998,unknown
ENSP00000480316,unknown
ENSP00000356785,"['hsa00230', 'hsa00240', 'hsa00983']"
ENSP00000447300,unknown
ENSP00000304941,unknown
ENSP00000356774,unknown
ENSP00000479861,unknown
ENSP00000383145,unknown
ENSP00000427550,unknown
ENSP00000253669,unknown
ENSP00000439056,unknown
ENSP00000386264,unknown
ENSP00000281871,unknown
ENSP00000260372,unknown
ENSP00000365782,unknown
ENSP00000267890,unknown
ENSP00000248846,unknown
ENSP00000371308,unknown
ENSP00000303482,unknown
ENSP00000311500,unknown
ENSP00000384442,unknown
ENSP00000352572,unknown
ENSP00000362962,unknown
ENSP00000342510,unknown
ENSP00000380911,unknown
ENSP00000311505,unknown
ENSP00000370337,unknown
ENSP00000343818,unknown
ENSP00000282058,unknown
ENSP00000385215,unknown
ENSP00000393583,unknown
ENSP00000451211,unknown
ENSP00000281142,unknown
ENSP00000369871,unknown
ENSP00000206513,unknown
ENSP00000332449,unknown
ENSP00000359357,unknown
ENSP00000279873,unknown
ENSP00000265440,unknown
ENSP00000284000,unknown
ENSP00000369513,unknown
ENSP00000299736,unknown
ENSP00000206542,unknown
ENSP00000368190,unknown
ENSP00000479964,unknown
ENSP00000352284,unknown
ENSP00000362135,unknown
ENSP00000387982,unknown
ENSP00000399718,unknown
ENSP00000360217,unknown
ENSP00000296420,unknown
ENSP00000465260,unknown
ENSP00000393066,unknown
ENSP00000371110,['hsa00260']
ENSP00000273063,unknown
ENSP00000349923,unknown
ENSP00000306320,unknown
ENSP00000413017,unknown
ENSP00000398803,"['hsa00051', 'hsa00520']"
ENSP00000355889,['hsa00970']
ENSP00000272424,unknown
ENSP00000377700,unknown
ENSP00000264151,unknown
ENSP00000364260,unknown
ENSP00000222214,"['hsa00071', 'hsa00310', 'hsa00380']"
ENSP00000376123,['hsa04370']
ENSP00000251768,unknown
ENSP00000206595,unknown
ENSP00000367638,unknown
ENSP00000434724,unknown
ENSP00000448955,unknown
ENSP00000344242,unknown
ENSP00000417580,unknown
ENSP00000370419,unknown
ENSP00000384545,unknown
ENSP00000357769,unknown
ENSP00000335006,unknown
ENSP00000357768,unknown
ENSP00000411070,unknown
ENSP00000333952,unknown
ENSP00000335358,unknown
ENSP00000383923,unknown
ENSP00000353203,unknown
ENSP00000357766,unknown
ENSP00000220420,unknown
ENSP00000315167,['hsa00590']
ENSP00000393417,unknown
ENSP00000288955,unknown
ENSP00000272895,['hsa02010']
ENSP00000334644,unknown
ENSP00000357778,unknown
ENSP00000382341,unknown
ENSP00000337587,unknown
ENSP00000284382,"['hsa00600', 'hsa04071']"
ENSP00000269703,unknown
ENSP00000475270,unknown
ENSP00000334869,unknown
ENSP00000334187,unknown
ENSP00000340467,unknown
ENSP00000357736,unknown
ENSP00000248553,"['hsa04010', 'hsa04370']"
ENSP00000378072,unknown
ENSP00000314879,unknown
ENSP00000357776,unknown
ENSP00000390849,['hsa04923']
ENSP00000352936,unknown
ENSP00000222032,unknown
ENSP00000357772,unknown
ENSP00000357759,unknown
ENSP00000365465,unknown
ENSP00000316737,unknown
ENSP00000357773,unknown
ENSP00000207157,unknown
ENSP00000374240,unknown
ENSP00000358451,unknown
ENSP00000243056,unknown
ENSP00000235521,['hsa00970']
ENSP00000239461,unknown
ENSP00000207457,unknown
ENSP00000337946,unknown
ENSP00000421405,unknown
ENSP00000312399,unknown
ENSP00000291536,unknown
ENSP00000384334,unknown
ENSP00000329860,unknown
ENSP00000263610,unknown
ENSP00000395220,unknown
ENSP00000301972,unknown
ENSP00000318803,unknown
ENSP00000262094,unknown
ENSP00000362080,unknown
ENSP00000264605,unknown
ENSP00000386665,unknown
ENSP00000207870,['hsa00040']
ENSP00000285930,"['hsa00040', 'hsa00051', 'hsa00052', 'hsa00561', 'hsa00790']"
ENSP00000306817,['hsa00030']
ENSP00000370966,unknown
ENSP00000360262,unknown
ENSP00000225519,unknown
ENSP00000361140,"['hsa00010', 'hsa00040', 'hsa00561']"
ENSP00000401720,unknown
ENSP00000352401,"['hsa00030', 'hsa00040']"
ENSP00000351706,"['hsa00561', 'hsa03320']"
ENSP00000476672,unknown
ENSP00000330918,['hsa00630']
ENSP00000263702,"['hsa00061', 'hsa00062']"
ENSP00000273173,unknown
ENSP00000352584,"['hsa00040', 'hsa00051', 'hsa00052', 'hsa00561', 'hsa00790']"
ENSP00000452280,unknown
ENSP00000308610,['hsa00564']
ENSP00000221403,"['hsa00040', 'hsa00980']"
ENSP00000368727,"['hsa00230', 'hsa00232', 'hsa00983', 'hsa04146']"
ENSP00000209540,unknown
ENSP00000254323,unknown
ENSP00000233596,unknown
ENSP00000317578,"['hsa04062', 'hsa04144', 'hsa04340']"
ENSP00000350976,unknown
ENSP00000311712,unknown
ENSP00000296142,unknown
ENSP00000362863,unknown
ENSP00000345374,unknown
ENSP00000368959,unknown
ENSP00000259030,unknown
ENSP00000367590,unknown
ENSP00000209668,"['hsa00010', 'hsa00071', 'hsa00350', 'hsa00830', 'hsa00980', 'hsa00982']"
